,user_name,user_profile_url,rating,local_guide,comment_num,comment_text
939, Yifan Yin ,https://www.google.com/maps/contrib/116085764567460563506/reviews?hl=zh-TW,4,True,308,   
940, Tony Lin ,https://www.google.com/maps/contrib/109408233668415627128/reviews?hl=zh-TW,4,True,16,   
941, Kelvin Sin ,https://www.google.com/maps/contrib/102577945662316307342/reviews?hl=zh-TW,3,,,   
942, 全聯 ,https://www.google.com/maps/contrib/102164194831676132454/reviews?hl=zh-TW,5,True,81,   
943, 萧俊星 ,https://www.google.com/maps/contrib/107375879148049341205/reviews?hl=zh-TW,4,False,2,   
944, Art Hung ,https://www.google.com/maps/contrib/101073972100210141915/reviews?hl=zh-TW,5,True,7,   
945, 致銓葉 ,https://www.google.com/maps/contrib/111147478005456757884/reviews?hl=zh-TW,4,True,118,   
946, 劉彥志 ,https://www.google.com/maps/contrib/114961463088635825501/reviews?hl=zh-TW,5,False,1,   
947, Vincent Wen ,https://www.google.com/maps/contrib/106907508456378798579/reviews?hl=zh-TW,5,True,1,   
948, Frank Kuo ,https://www.google.com/maps/contrib/100661312962538245202/reviews?hl=zh-TW,5,True,56,   
949, 簡麗秀 ,https://www.google.com/maps/contrib/114337020987411405871/reviews?hl=zh-TW,5,True,40,   
950, W W ,https://www.google.com/maps/contrib/104932602924623459263/reviews?hl=zh-TW,5,True,115,   
951, 陳永倉（Rovktw） ,https://www.google.com/maps/contrib/107705025234466725079/reviews?hl=zh-TW,3,True,107,   
952, 洪嘉詳 ,https://www.google.com/maps/contrib/103129443816907923980/reviews?hl=zh-TW,2,True,140,   
953, Henry Chen ,https://www.google.com/maps/contrib/115645930437525241482/reviews?hl=zh-TW,4,,,   
954, 貓到你滿頭包 ,https://www.google.com/maps/contrib/113746173419889033146/reviews?hl=zh-TW,5,True,79,   
955, Tsai Patrick ,https://www.google.com/maps/contrib/109822344842595346462/reviews?hl=zh-TW,3,True,193,   
956, andy “andy” ,https://www.google.com/maps/contrib/100111455196105951570/reviews?hl=zh-TW,3,True,116,   
957, john lovemouse (謝銠鈑) ,https://www.google.com/maps/contrib/104508001363093145346/reviews?hl=zh-TW,5,True,50,   
958, jx li ,https://www.google.com/maps/contrib/113931773558684225705/reviews?hl=zh-TW,3,True,255,   
959, 林鈺軒 ,https://www.google.com/maps/contrib/105751728639828489760/reviews?hl=zh-TW,1,True,36,   
960, 李瑞琪 ,https://www.google.com/maps/contrib/106571592260500366324/reviews?hl=zh-TW,5,True,22,   
961, 寶信珠寶（Yoshi） ,https://www.google.com/maps/contrib/116682885180231534649/reviews?hl=zh-TW,5,True,12,   
962, 林惠英 ,https://www.google.com/maps/contrib/114650719668259184711/reviews?hl=zh-TW,1,False,2,   
963, 狐貍 ,https://www.google.com/maps/contrib/110360604737998132992/reviews?hl=zh-TW,4,False,5,   
964, Chris Lin ,https://www.google.com/maps/contrib/112221453955549644031/reviews?hl=zh-TW,3,True,369,   
965, pt550301 ,https://www.google.com/maps/contrib/111263068087479928261/reviews?hl=zh-TW,4,True,45,   
966, LC Wei ,https://www.google.com/maps/contrib/100671400642633351021/reviews?hl=zh-TW,5,True,414,   
967, K Chen ,https://www.google.com/maps/contrib/101104067125884664438/reviews?hl=zh-TW,5,False,8,   
968, Ethan Lin ,https://www.google.com/maps/contrib/117827327726336531132/reviews?hl=zh-TW,4,True,30,   
969, 羅瑞邦 ,https://www.google.com/maps/contrib/108070021167162118342/reviews?hl=zh-TW,4,False,28,   
970, Elaine Lin ,https://www.google.com/maps/contrib/113641747530209022397/reviews?hl=zh-TW,2,True,13,   
971, ZI Yang ,https://www.google.com/maps/contrib/111585720874334614145/reviews?hl=zh-TW,5,False,8,   
972, 李東隆2 ,https://www.google.com/maps/contrib/116285051294144630856/reviews?hl=zh-TW,4,True,6,   
973, 顯誠邱 ,https://www.google.com/maps/contrib/104447580292271989416/reviews?hl=zh-TW,5,False,3,   
974, 曾清華 ,https://www.google.com/maps/contrib/111434868032023907301/reviews?hl=zh-TW,2,False,4,   
975, 王崇一 ,https://www.google.com/maps/contrib/107191218822983518495/reviews?hl=zh-TW,5,,,   
976, sean chen ,https://www.google.com/maps/contrib/110382314579856107966/reviews?hl=zh-TW,5,,,   
977, 邵麗玲 ,https://www.google.com/maps/contrib/105150149647599218082/reviews?hl=zh-TW,3,False,5,   
978, 陳小飛 ,https://www.google.com/maps/contrib/114622966207797665071/reviews?hl=zh-TW,5,True,2,   
979, 黃惠婉 ,https://www.google.com/maps/contrib/117236829133808274259/reviews?hl=zh-TW,3,True,35,   
980, John Smith ,https://www.google.com/maps/contrib/113111036995461186088/reviews?hl=zh-TW,3,True,17,   
981, たく明煜 ,https://www.google.com/maps/contrib/103048884339131434089/reviews?hl=zh-TW,4,True,132,   
982, Water 華特 ,https://www.google.com/maps/contrib/103162469800452299486/reviews?hl=zh-TW,5,True,35,   
983, Bo-Han Chiu ,https://www.google.com/maps/contrib/114257810849687043023/reviews?hl=zh-TW,4,True,39,   
984, HSIAO秝洋 ,https://www.google.com/maps/contrib/117471857221593531427/reviews?hl=zh-TW,5,True,24,   
985, chi yu jao ,https://www.google.com/maps/contrib/114911545901388276525/reviews?hl=zh-TW,5,False,44,   
986, Ming Da kuo ,https://www.google.com/maps/contrib/105228134859619088834/reviews?hl=zh-TW,3,True,3,   
987, Lisa Tang ,https://www.google.com/maps/contrib/110158067925238648654/reviews?hl=zh-TW,4,False,11,   
988, 趙娸羽 ,https://www.google.com/maps/contrib/101346012930168620693/reviews?hl=zh-TW,2,True,10,   
989, Paul Chen ,https://www.google.com/maps/contrib/113890301886679747777/reviews?hl=zh-TW,4,False,3,   
990, 曾文山 ,https://www.google.com/maps/contrib/104061481927461057601/reviews?hl=zh-TW,5,True,9,   
991, 葉曉嵐 ,https://www.google.com/maps/contrib/102382725477515468479/reviews?hl=zh-TW,4,True,8,   
992, 蔡淑真 ,https://www.google.com/maps/contrib/100606412293051364956/reviews?hl=zh-TW,5,False,2,   
993, wijk wijk ,https://www.google.com/maps/contrib/105553883387717909340/reviews?hl=zh-TW,1,False,8,   
994, Sky Chou ,https://www.google.com/maps/contrib/106842486767357314261/reviews?hl=zh-TW,4,False,2,   
995, CLS Y ,https://www.google.com/maps/contrib/111478013801907901106/reviews?hl=zh-TW,4,True,7,   
996, 紫筠賴 ,https://www.google.com/maps/contrib/106456674393450341062/reviews?hl=zh-TW,4,True,134,   
997, Leo Su ,https://www.google.com/maps/contrib/115588868886938005099/reviews?hl=zh-TW,5,True,18,   
998, Alvinx Tsai ,https://www.google.com/maps/contrib/114809627729041330085/reviews?hl=zh-TW,5,True,17,   
999, vivi chiou ,https://www.google.com/maps/contrib/102720638122870453276/reviews?hl=zh-TW,5,False,16,   
1000, 羅釧源 ,https://www.google.com/maps/contrib/113288959867799874241/reviews?hl=zh-TW,5,False,74,   
1001, Stephen Lee ,https://www.google.com/maps/contrib/105049828107771338957/reviews?hl=zh-TW,4,True,3,   
1002, DYLAN CHEN ,https://www.google.com/maps/contrib/106668684184759497584/reviews?hl=zh-TW,4,True,66,   
1003, 念祖吳 ,https://www.google.com/maps/contrib/100182051677409637327/reviews?hl=zh-TW,5,True,32,   
1004, 黃書霖 ,https://www.google.com/maps/contrib/110611713353618295779/reviews?hl=zh-TW,5,False,1,   
1005, tom luo ,https://www.google.com/maps/contrib/113626432148478007894/reviews?hl=zh-TW,5,False,2,   
1006, 陳耀燦 ,https://www.google.com/maps/contrib/115664072857770134113/reviews?hl=zh-TW,2,True,28,   
1007, 歐恩 ,https://www.google.com/maps/contrib/103748764353540665638/reviews?hl=zh-TW,3,True,21,   
1008, Webber Chen ,https://www.google.com/maps/contrib/100169142333377746336/reviews?hl=zh-TW,5,False,8,   
1009, Me-Ya Liao ,https://www.google.com/maps/contrib/112243307280136092180/reviews?hl=zh-TW,5,True,11,   
1010, 莊詠棋 ,https://www.google.com/maps/contrib/101931083627904228379/reviews?hl=zh-TW,5,False,6,   
1011, すもも 書貓 ,https://www.google.com/maps/contrib/117183058242631857930/reviews?hl=zh-TW,5,True,57,   
1012, Cecil Yang ,https://www.google.com/maps/contrib/113498129230170965562/reviews?hl=zh-TW,5,True,3,   
1013, Elton Chang ,https://www.google.com/maps/contrib/114097153400467321531/reviews?hl=zh-TW,5,True,172,   
1014, 魏明健 ,https://www.google.com/maps/contrib/110200005470799723217/reviews?hl=zh-TW,4,True,66,   
1015, 陳嘉睿 ,https://www.google.com/maps/contrib/107599259857960238319/reviews?hl=zh-TW,5,True,16,   
1016, 吳俊 ,https://www.google.com/maps/contrib/103516297387306364783/reviews?hl=zh-TW,5,False,1,   
1017, wei-you lai ,https://www.google.com/maps/contrib/107746987681489693709/reviews?hl=zh-TW,4,True,129,   
1018, Amy Chen ,https://www.google.com/maps/contrib/117484342557697453669/reviews?hl=zh-TW,5,True,89,   
1019, Vicky Tseng ,https://www.google.com/maps/contrib/104512704743745073261/reviews?hl=zh-TW,5,False,26,   
1020, 張Simon ,https://www.google.com/maps/contrib/107835368252942192930/reviews?hl=zh-TW,5,False,5,   
1021, 竹元李 ,https://www.google.com/maps/contrib/103389429421295455721/reviews?hl=zh-TW,5,,,   
1022, Neil Tsao ,https://www.google.com/maps/contrib/106297312036395825808/reviews?hl=zh-TW,4,True,70,   
1023, Delphine Chen ,https://www.google.com/maps/contrib/116508342357651967118/reviews?hl=zh-TW,4,True,35,   
1024, Awei Yang ,https://www.google.com/maps/contrib/114868183416168206471/reviews?hl=zh-TW,4,True,49,   
1025, sunny Lin ,https://www.google.com/maps/contrib/102508347673370381021/reviews?hl=zh-TW,5,False,10,   
1026, Rachel ,https://www.google.com/maps/contrib/117981942192011945293/reviews?hl=zh-TW,5,True,31,   
1027, olivia chen ,https://www.google.com/maps/contrib/115358873533246799921/reviews?hl=zh-TW,4,False,1,   
1028, 宋承宗 ,https://www.google.com/maps/contrib/106932775162566152874/reviews?hl=zh-TW,5,True,9,   
1029, 陳賜聰 ,https://www.google.com/maps/contrib/112676485615123036940/reviews?hl=zh-TW,4,True,48,   
1030, Harry Yin ,https://www.google.com/maps/contrib/116093534774183736034/reviews?hl=zh-TW,3,True,22,   
1031, 謝翁寧 ,https://www.google.com/maps/contrib/113375501217323422148/reviews?hl=zh-TW,1,,,   
1032, 李漢祥 ,https://www.google.com/maps/contrib/116178064960029137627/reviews?hl=zh-TW,4,True,1,   
1033, Brett Lin ,https://www.google.com/maps/contrib/105780390754456803351/reviews?hl=zh-TW,5,True,59,   
1034, 施鎮陽 ,https://www.google.com/maps/contrib/106742026447320898282/reviews?hl=zh-TW,4,True,57,   
1035, Tason Lin ,https://www.google.com/maps/contrib/116238672773569666776/reviews?hl=zh-TW,2,True,4,   
1036, 林姬伶 ,https://www.google.com/maps/contrib/107280270696633879686/reviews?hl=zh-TW,4,True,1,   
1037, 陳小豪 ,https://www.google.com/maps/contrib/105022952955074915338/reviews?hl=zh-TW,5,False,4,   
1038, Edward Chao ,https://www.google.com/maps/contrib/105547337587796438268/reviews?hl=zh-TW,5,True,1,   
1039, Tom Chen ,https://www.google.com/maps/contrib/116617655287144496752/reviews?hl=zh-TW,5,True,736,   
1040, Vinci Lin ,https://www.google.com/maps/contrib/108916375686193553184/reviews?hl=zh-TW,5,True,410,   
1041, 蕭恩聖 ,https://www.google.com/maps/contrib/117377397188199679137/reviews?hl=zh-TW,4,True,99,   
1042, Nathan Lin ,https://www.google.com/maps/contrib/101318821612169379443/reviews?hl=zh-TW,5,True,79,   
1043, 林懷生 ,https://www.google.com/maps/contrib/103269735666117133206/reviews?hl=zh-TW,4,True,45,   
1044, Johnny Chen ,https://www.google.com/maps/contrib/114751178742100638401/reviews?hl=zh-TW,4,True,9,   
1045, Lai Sam ,https://www.google.com/maps/contrib/105072554414759163156/reviews?hl=zh-TW,4,True,310,   
1046, 吳敬良 ,https://www.google.com/maps/contrib/102322927066466667636/reviews?hl=zh-TW,5,,,   
1047, 盧聖宜 ,https://www.google.com/maps/contrib/113967158735999434144/reviews?hl=zh-TW,3,True,73,   
1048, 凱特禹 ,https://www.google.com/maps/contrib/113348758202605972667/reviews?hl=zh-TW,5,True,30,   
1049, 高稚媛 ,https://www.google.com/maps/contrib/114366460453838421845/reviews?hl=zh-TW,5,False,1,   
1050, Aimee Zheng ,https://www.google.com/maps/contrib/102115121646154712334/reviews?hl=zh-TW,5,True,16,   
1051, Lee東 ,https://www.google.com/maps/contrib/102298231478361019386/reviews?hl=zh-TW,4,False,1,   
1052, phoebe chou ,https://www.google.com/maps/contrib/114645901641998774897/reviews?hl=zh-TW,5,False,4,   
1053, 藍圓平師兄 ,https://www.google.com/maps/contrib/103441270042773607830/reviews?hl=zh-TW,5,True,48,   
1054, Joshua Chou ,https://www.google.com/maps/contrib/109570456900738469017/reviews?hl=zh-TW,5,False,7,   
1055, 李坤昌 ,https://www.google.com/maps/contrib/108975007417035206983/reviews?hl=zh-TW,5,True,160,   
1056, 李東隆1 ,https://www.google.com/maps/contrib/108340074881931440024/reviews?hl=zh-TW,4,True,6,   
1057, 老鴨 ,https://www.google.com/maps/contrib/105972041327359889926/reviews?hl=zh-TW,4,False,10,   
1058, 李敏立 ,https://www.google.com/maps/contrib/107601905804305201098/reviews?hl=zh-TW,2,False,2,   
1059, Vincent Chang ,https://www.google.com/maps/contrib/116468631108885271643/reviews?hl=zh-TW,4,True,169,   
1060, 汪梅英 ,https://www.google.com/maps/contrib/109899045853656559595/reviews?hl=zh-TW,3,True,24,   
1061, 洪正時 ,https://www.google.com/maps/contrib/104416276231936819746/reviews?hl=zh-TW,4,False,2,   
1062, 高偉傑 ,https://www.google.com/maps/contrib/113483565546694809576/reviews?hl=zh-TW,5,False,5,   
1063, 莊清平 ,https://www.google.com/maps/contrib/108440125280688692140/reviews?hl=zh-TW,4,False,,   
1064, Memphis882 Chen ,https://www.google.com/maps/contrib/103673699416074615033/reviews?hl=zh-TW,5,True,17,   
1065, 秦貫綸 ,https://www.google.com/maps/contrib/109893580774960504762/reviews?hl=zh-TW,3,True,11,   
1066, CoCo Chiang ,https://www.google.com/maps/contrib/117016946380682745932/reviews?hl=zh-TW,5,True,47,   
1067, ZCS W. L.C ,https://www.google.com/maps/contrib/106461005564232033353/reviews?hl=zh-TW,5,True,116,   
1068, Miya's Travel (米雅愛旅行) ,https://www.google.com/maps/contrib/103578171963028192858/reviews?hl=zh-TW,5,True,103,   
1069, Jerry Tsai ,https://www.google.com/maps/contrib/110406233559949087283/reviews?hl=zh-TW,4,True,4,   
1070, 武下信介 ,https://www.google.com/maps/contrib/108415416138301936207/reviews?hl=zh-TW,4,False,52,   
1071, Hanaukyo Taro ,https://www.google.com/maps/contrib/114333374205221207811/reviews?hl=zh-TW,4,True,64,   
1072, 李文華 ,https://www.google.com/maps/contrib/103125003972770998060/reviews?hl=zh-TW,3,True,13,   
1073, 何順安 ,https://www.google.com/maps/contrib/104013477965851261511/reviews?hl=zh-TW,4,False,35,   
1074, 墨祭瑀 ,https://www.google.com/maps/contrib/107159866484905320237/reviews?hl=zh-TW,5,False,7,   
1075, PY HP ,https://www.google.com/maps/contrib/110272815823248274544/reviews?hl=zh-TW,4,True,88,   
1076, 林世擇 ,https://www.google.com/maps/contrib/109431868792178928599/reviews?hl=zh-TW,5,False,2,   
1077, 徐浩庭 ,https://www.google.com/maps/contrib/100821833306042861005/reviews?hl=zh-TW,4,True,31,   
1078, 廖聰明 ,https://www.google.com/maps/contrib/102721702730886497170/reviews?hl=zh-TW,4,True,84,   
1079, erick peng ,https://www.google.com/maps/contrib/104151379227916912569/reviews?hl=zh-TW,5,,,   
1080, 進壽吳 ,https://www.google.com/maps/contrib/110472709677098561942/reviews?hl=zh-TW,4,True,1,   
1081, 黃進丁 ,https://www.google.com/maps/contrib/109378289867443531695/reviews?hl=zh-TW,1,True,10,   
1082, Yuting Sun ,https://www.google.com/maps/contrib/106205343140939147586/reviews?hl=zh-TW,5,True,19,   
1083, 廖文毅 ,https://www.google.com/maps/contrib/108653014756885873050/reviews?hl=zh-TW,4,False,1,   
1084, 任強 ,https://www.google.com/maps/contrib/100166693724992257298/reviews?hl=zh-TW,4,False,42,   
1085, Sunny Yu ,https://www.google.com/maps/contrib/105779691425514902502/reviews?hl=zh-TW,5,False,9,   
1086, 林平川（川哥） ,https://www.google.com/maps/contrib/112181828679502077381/reviews?hl=zh-TW,3,True,964,   
1087, 小柴柴 ,https://www.google.com/maps/contrib/115283393729292126774/reviews?hl=zh-TW,3,,,   
1088, CMC ,https://www.google.com/maps/contrib/103214498093584926118/reviews?hl=zh-TW,4,True,16,   
1089, J H ,https://www.google.com/maps/contrib/115829142481050996238/reviews?hl=zh-TW,5,True,179,   
1090, Angel Kuo ,https://www.google.com/maps/contrib/115860937218784842290/reviews?hl=zh-TW,5,True,9,   
1091, Ricky Chu ,https://www.google.com/maps/contrib/113923359498749244580/reviews?hl=zh-TW,4,True,88,   
1092, 武景龍 ,https://www.google.com/maps/contrib/114804836969151973485/reviews?hl=zh-TW,5,True,3,   
1093, Richard Chen ,https://www.google.com/maps/contrib/107939083322418329222/reviews?hl=zh-TW,5,True,8,   
1094, 家鑫謝 ,https://www.google.com/maps/contrib/107425705088989101895/reviews?hl=zh-TW,4,,,   
1095, Tim HUANG ,https://www.google.com/maps/contrib/108390833369759304618/reviews?hl=zh-TW,5,,,   
1096, HUICI LIN ,https://www.google.com/maps/contrib/109575372475376858016/reviews?hl=zh-TW,3,True,68,   
1097, Dave Wu ,https://www.google.com/maps/contrib/109441222934464344009/reviews?hl=zh-TW,3,True,231,   
1098, RAMAY Chang ,https://www.google.com/maps/contrib/108827620547995304838/reviews?hl=zh-TW,5,True,91,   
1099, 呂峻豪 ,https://www.google.com/maps/contrib/112241295978211819926/reviews?hl=zh-TW,5,False,2,   
1100, 邢蕙芳 ,https://www.google.com/maps/contrib/102597159609106220335/reviews?hl=zh-TW,4,,,   
1101, 蘇佑諭 ,https://www.google.com/maps/contrib/110963927022580899789/reviews?hl=zh-TW,5,True,2,   
1102, CHIU C ,https://www.google.com/maps/contrib/111682235610419146774/reviews?hl=zh-TW,5,False,6,   
1103, Saya Lee ,https://www.google.com/maps/contrib/106902705476792054883/reviews?hl=zh-TW,5,True,7,   
1104, 川田伸樹 ,https://www.google.com/maps/contrib/112872528474714629696/reviews?hl=zh-TW,3,True,10,   
1105, 松川涼子 ,https://www.google.com/maps/contrib/109178640326533106685/reviews?hl=zh-TW,4,,,   
